Log for 0701(8)-1.mp4 - 2025-07-01 13:42:40.122851
Frame | Time | AmbulanceDetected | VehicleCount | Congestion | Classes
50 | 13:42:46 | True | 1 | Low | {'ambulance': 1}
51 | 13:42:46 | True | 1 | Low | {'ambulance': 1}
52 | 13:42:46 | True | 1 | Low | {'ambulance': 1}
53 | 13:42:46 | True | 1 | Low | {'ambulance': 1}
54 | 13:42:46 | True | 1 | Low | {'ambulance': 1}
55 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
56 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
57 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
58 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
59 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
60 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
61 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
62 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
63 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
64 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
65 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
66 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
67 | 13:42:47 | True | 1 | Low | {'ambulance': 1}
68 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
69 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
70 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
71 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
72 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
73 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
74 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
75 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
76 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
77 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
78 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
79 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
80 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
81 | 13:42:48 | True | 1 | Low | {'ambulance': 1}
82 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
83 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
84 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
85 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
86 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
87 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
88 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
89 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
90 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
91 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
92 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
93 | 13:42:49 | True | 1 | Low | {'ambulance': 1}
--------------------------------------------------------------------------------

Final Congestion Score (0–100): 2
