Live Detection Log: 2025-07-01 13:39:23.740405
Frame | Time | AmbulanceDetected | VehicleCount | Congestion | Classes
33 | 13:39:32 | True | 1 | Low | {'ambulance': 1}
34 | 13:39:33 | True | 1 | Low | {'ambulance': 1}
35 | 13:39:33 | True | 1 | Low | {'ambulance': 1}
36 | 13:39:33 | True | 1 | Low | {'ambulance': 1}
37 | 13:39:33 | True | 1 | Low | {'ambulance': 1}
38 | 13:39:33 | True | 1 | Low | {'ambulance': 1}
39 | 13:39:34 | True | 1 | Low | {'ambulance': 1}
40 | 13:39:34 | True | 1 | Low | {'ambulance': 1}
41 | 13:39:34 | True | 2 | Low | {'ambulance': 2}
42 | 13:39:34 | True | 1 | Low | {'ambulance': 1}
43 | 13:39:34 | True | 1 | Low | {'ambulance': 1}
44 | 13:39:34 | True | 1 | Low | {'ambulance': 1}
45 | 13:39:35 | True | 1 | Low | {'ambulance': 1}
46 | 13:39:35 | True | 1 | Low | {'ambulance': 1}
47 | 13:39:35 | True | 1 | Low | {'ambulance': 1}
48 | 13:39:35 | True | 1 | Low | {'ambulance': 1}
49 | 13:39:35 | True | 1 | Low | {'ambulance': 1}
50 | 13:39:36 | True | 1 | Low | {'ambulance': 1}
51 | 13:39:36 | True | 1 | Low | {'ambulance': 1}
52 | 13:39:36 | True | 1 | Low | {'ambulance': 1}
53 | 13:39:36 | True | 1 | Low | {'ambulance': 1}
54 | 13:39:37 | True | 1 | Low | {'ambulance': 1}
55 | 13:39:37 | True | 1 | Low | {'ambulance': 1}
56 | 13:39:37 | True | 1 | Low | {'ambulance': 1}
57 | 13:39:37 | True | 1 | Low | {'ambulance': 1}
58 | 13:39:37 | True | 1 | Low | {'ambulance': 1}
59 | 13:39:37 | True | 1 | Low | {'ambulance': 1}
60 | 13:39:38 | True | 1 | Low | {'ambulance': 1}
61 | 13:39:38 | True | 1 | Low | {'ambulance': 1}
62 | 13:39:38 | True | 1 | Low | {'ambulance': 1}
63 | 13:39:38 | True | 1 | Low | {'ambulance': 1}
64 | 13:39:38 | False | 0 | Low | {}
65 | 13:39:39 | True | 1 | Low | {'ambulance': 1}
66 | 13:39:39 | True | 1 | Low | {'ambulance': 1}
67 | 13:39:39 | False | 0 | Low | {}
68 | 13:39:39 | True | 1 | Low | {'ambulance': 1}
69 | 13:39:39 | True | 1 | Low | {'ambulance': 1}
70 | 13:39:40 | True | 2 | Low | {'ambulance': 2}
71 | 13:39:40 | True | 1 | Low | {'ambulance': 1}
72 | 13:39:40 | True | 1 | Low | {'ambulance': 1}
73 | 13:39:40 | True | 1 | Low | {'ambulance': 1}
74 | 13:39:40 | True | 1 | Low | {'ambulance': 1}
75 | 13:39:41 | True | 2 | Low | {'ambulance': 2}
76 | 13:39:41 | True | 1 | Low | {'ambulance': 1}
77 | 13:39:41 | True | 2 | Low | {'ambulance': 2}
78 | 13:39:41 | True | 1 | Low | {'ambulance': 1}
79 | 13:39:42 | True | 1 | Low | {'ambulance': 1}
80 | 13:39:42 | True | 1 | Low | {'ambulance': 1}
81 | 13:39:42 | False | 0 | Low | {}
82 | 13:39:42 | True | 2 | Low | {'ambulance': 2}
83 | 13:39:42 | False | 0 | Low | {}
84 | 13:39:43 | False | 0 | Low | {}
85 | 13:39:43 | True | 1 | Low | {'ambulance': 1}
86 | 13:39:43 | False | 0 | Low | {}
87 | 13:39:43 | False | 0 | Low | {}
88 | 13:39:43 | True | 1 | Low | {'ambulance': 1}
89 | 13:39:44 | True | 1 | Low | {'ambulance': 1}
90 | 13:39:44 | True | 2 | Low | {'ambulance': 2}
91 | 13:39:44 | True | 1 | Low | {'ambulance': 1}
92 | 13:39:44 | True | 2 | Low | {'ambulance': 2}
93 | 13:39:44 | True | 1 | Low | {'ambulance': 1}
94 | 13:39:45 | True | 2 | Low | {'ambulance': 2}
95 | 13:39:45 | False | 0 | Low | {}
96 | 13:39:45 | False | 0 | Low | {}
97 | 13:39:45 | False | 0 | Low | {}
98 | 13:39:45 | False | 0 | Low | {}
99 | 13:39:46 | True | 1 | Low | {'ambulance': 1}
100 | 13:39:46 | True | 1 | Low | {'ambulance': 1}
101 | 13:39:46 | False | 0 | Low | {}
102 | 13:39:46 | True | 1 | Low | {'ambulance': 1}
103 | 13:39:46 | True | 1 | Low | {'ambulance': 1}
104 | 13:39:47 | True | 1 | Low | {'ambulance': 1}
105 | 13:39:47 | True | 1 | Low | {'ambulance': 1}
106 | 13:39:47 | True | 2 | Low | {'ambulance': 2}
107 | 13:39:47 | True | 1 | Low | {'ambulance': 1}
108 | 13:39:47 | True | 1 | Low | {'ambulance': 1}
109 | 13:39:48 | True | 1 | Low | {'ambulance': 1}
110 | 13:39:48 | True | 1 | Low | {'ambulance': 1}
111 | 13:39:48 | True | 1 | Low | {'ambulance': 1}
112 | 13:39:48 | True | 1 | Low | {'ambulance': 1}
113 | 13:39:48 | True | 1 | Low | {'ambulance': 1}
114 | 13:39:49 | False | 0 | Low | {}
115 | 13:39:49 | False | 0 | Low | {}
116 | 13:39:49 | True | 1 | Low | {'ambulance': 1}
117 | 13:39:49 | True | 1 | Low | {'ambulance': 1}
118 | 13:39:49 | False | 0 | Low | {}
119 | 13:39:49 | True | 1 | Low | {'ambulance': 1}
120 | 13:39:50 | True | 1 | Low | {'ambulance': 1}
121 | 13:39:50 | True | 1 | Low | {'ambulance': 1}
122 | 13:39:50 | True | 1 | Low | {'ambulance': 1}
123 | 13:39:50 | True | 1 | Low | {'ambulance': 1}
124 | 13:39:50 | True | 1 | Low | {'ambulance': 1}
125 | 13:39:51 | True | 1 | Low | {'ambulance': 1}
126 | 13:39:51 | True | 1 | Low | {'ambulance': 1}
127 | 13:39:51 | True | 1 | Low | {'ambulance': 1}
128 | 13:39:51 | True | 1 | Low | {'ambulance': 1}
129 | 13:39:51 | True | 1 | Low | {'ambulance': 1}
130 | 13:39:52 | True | 1 | Low | {'ambulance': 1}
131 | 13:39:52 | True | 1 | Low | {'ambulance': 1}
132 | 13:39:52 | True | 2 | Low | {'ambulance': 2}
133 | 13:39:53 | True | 1 | Low | {'ambulance': 1}
134 | 13:39:53 | True | 1 | Low | {'ambulance': 1}
135 | 13:39:53 | True | 1 | Low | {'ambulance': 1}
--------------------------------------------------------------------------------

Final Congestion Score (0–100): 1
